taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	
3300031985	*Microbiome	Permanent Draft	Microbial communities from the deep biosphere	Sediment microbial communities from serpentinizing springs in Manleluag Spring National Park, Philippines - Sample_121018_ML1_whitesediment re-assembly	The Marine Biological Laboratory	3300031985	169778596	430266	336656	
3300028893	*Microbiome	Permanent Draft	Microbial communities from Yellowstone National Park hot springs 2017	Hot spring sediment microbial communities from Boulder Geyser Outflow 2, Yellowstone National Park, USA - 170629B	University of Minnesota	3300028893	196918189	436827	353535	
3300028609	*Microbiome	Permanent Draft	Microbial communities from Yellowstone National Park hot springs 2017	Hot spring sediment microbial communities from Rabbit Creek Outflow 2, Yellowstone National Park, USA - 170626B	University of Minnesota	3300028609	195353357	412629	332336	
3300022438	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Baghdad, Rottnest Island (WA - Australia) - LBBM3 JM18	AGRF	3300022438	57703860	100856	64471	
3300022319	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1BM1 JM97	AGRF	3300022319	43178283	75355	49904	
3300015159	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Russell Glacier, Kangerlussuaq, Greenland (Sample G3C, Proglacial river margin, by glacier terminus)	University of Bristol	3300015159	157627061	341383	238198	
3300039205	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site C10, Iron Mt, CA, USA - AMDC100806	University of California, Berkeley	3300039205	11703435	19091	7990	
3300005189	*Microbiome	Permanent Draft	Mallorca 2014 E2	E2 T11	University of Alicante	3300005189	29083238	78414	55981	
3300036666	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Soil microbial communities from Mojave Desert, California, United States - 4NOC	DOE Joint Genome Institute (JGI)	3300036666	157981233	454363	406971	
3300018757	*Microbiome	Permanent Draft	Biological soil crust microbial communities from Moab Desert,  Utah to study responses to pulsed climate events	Soil crust microbial communities from Colorado Plateau, Utah, USA - mid-late stage, 42 hrs after wetting v1	QB3 Vincent J. Coates Genomics Sequencing Laboratory	3300018757	169234958	344929	252315	
3300026128	*Microbiome	Permanent Draft	Utah desert microbiome from environmental samples near Hanksville, Utah, USA	Rock biofilm microbial communities from Utah desert near Hanksville, Utah, USA - S2.3	McGill University	3300026128	1069044	1675	369	
3300021508	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-0-1_MG	DOE Joint Genome Institute (JGI)	3300021508	242313859	494266	363949	
3300005223	*Microbiome	Permanent Draft	Microbial communities from the Yellowstone National Park, bulk metagenomes as controls for mini-metagenomic methods	Sylvan Springs Unknown 12.1A - Microbial communities from the Yellowstone National Park, bulk metagenomes as controls for mini-metagenomic methods	Stanford University	3300005223	58260958	98411	50796	
3300022436	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP3 JM81	AGRF	3300022436	75868748	122969	76883	
3300029625	*Microbiome	Permanent Draft	Thermal spring sediment microbial community from Yellowstone National Park, USA	Mildly acidic thermal spring sediment microbial community from Yellowstone National Park, USA - SJ3 Spring	University of Wisconsin, Madison	3300029625	371479054	682991	422628	
3300023202	*Microbiome	Permanent Draft	Solar saltern microbial communities from the Namib Desert	Sediment microbial communities from solar saltern in the Namib Desert, Swakopmund, Namibia - Eisfeld source 2016	Genewiz Inc.	3300023202	800877163	1202795	599812	
3300002085	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 1 Avi	DOE Joint Genome Institute (JGI)	3300002085	5693260	6797	1354	
3300034000	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 14HMC	DOE Joint Genome Institute (JGI)	3300034000	163645398	392914	324213	
3300006945	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring sediment bacterial and archeal communities from British Columbia, Canada, to study Microbial Dark Matter (Phase II) - Dewar Creek DC16 2012 metaG	DOE Joint Genome Institute (JGI)	3300006945	338563328	495648	215083	
3300005292	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 2 B6 (version 3) (version 3)	DOE Joint Genome Institute (JGI)	3300005292	10372310	11400	1502	
3300007072	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring sediment bacterial and archeal communities from British Columbia, Canada, to study Microbial Dark Matter (Phase II) - Dewar Creek DC9 2012 metaG	DOE Joint Genome Institute (JGI)	3300007072	824919791	1224185	591506	
3300034402	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Sub-biocrust soil microbial communities from Mojave Desert, California, United States - 56SNS	DOE Joint Genome Institute (JGI)	3300034402	175408497	414716	335302	
2012990006	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring microbial communities from Joseph's Coat Spring Transect A, Yellowstone National Park, USA - YSTONE1 (JC3A)		2012990006	8157880	10153	4517	
3300022324	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Garden Lake, Rottnest Island (WA - Australia) - GL1GP1 JM43	AGRF	3300022324	25217684	50366	36194	
3300005787	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS903_Marker113_DNA		3300005787	5625083	7668	3049	
3300002555	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 2 bottle 7	DOE Joint Genome Institute (JGI)	3300002555	11216427	14800	5277	
3300017510	*Microbiome	Permanent Draft	Bras del Port Julio 2014	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CM2 July 2014	University of Valencia	3300017510	44123394	136577	102459	
3300034376	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 19HNC	DOE Joint Genome Institute (JGI)	3300034376	275980027	652404	536993	
3300017393	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from Beatty, Nevada to study Microbial Dark Matter (Phase II) - OV2 TP1 (SPADES assembly) (version 2)	DOE Joint Genome Institute (JGI)	3300017393	78728560	237522	211870	
3300015199	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Storglaciaren, Tarfala, Sweden (Sample st-2c, rock/snow interface)	University of Bristol	3300015199	290006175	580214	384288	
2100351008	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park, Wyoming, USA	Hot spring microbial communities from Beowulf Spring, Yellowstone National Park, Wyoming, USA - YNP_Beowulf Spring_E v1	DOE Joint Genome Institute (JGI)	2100351008	66680933	140835	138777	
3300017437	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from Beatty, Nevada to study Microbial Dark Matter (Phase II) - OV2 TP2 (SPADES assembly) (version 2)	DOE Joint Genome Institute (JGI)	3300017437	619353258	1726647	1475451	
3300004817	*Microbiome	Permanent Draft	Hypersaline lake viral communities from Bras del Port, Santa Pola, Alicante, Spain	Hypersaline lake viral communities from Bras del Port, Santa Pola, Alicante, Spain - SAL2 dirigido Enero 2015	University of Alicante	3300004817	5923250	20922	19347	
3300028218	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS375 with 0.1UM filter - spades	JGI facility at Oak Ridge National Laboratory	3300028218	22353199	43565	17171	
3300028900	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS915_Marker113_DNA IDBA_UD reassembly	Marine Biological Laboratory	3300028900	562757777	1344885	998069	
3300040637	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Moab, Southern Rockies & Colorado Plateau, UT, USA - MOAB_003-M-20160727-COMP-DNA1	Battelle Memorial Institute	3300040637	2425795	7565	7046	
3300018891	*Microbiome	Permanent Draft	Biological soil crust microbial communities from Moab Desert,  Utah to study responses to pulsed climate events	Soil crust microbial communities from Colorado Plateau, Utah, USA - early stage, 18 hrs after wetting v1	QB3 Vincent J. Coates Genomics Sequencing Laboratory	3300018891	301344000	593541	423350	
3300007290	*Microbiome	Permanent Draft	Hydrothermal vent microbial communities from Crab Spa hydrothermal vent, East Pacific Rise	Hydrothermal vent microbial communities from Crab Spa hydrothermal vent, East Pacific Rise - large volume pump, sample 2	Bigelow Laboratory Single Cell Genomics Center (SCGC)	3300007290	109826745	295524	243329	
3300001109	*Microbiome	Permanent Draft	Thermal spring microbial communities from Shoshone Spring, Yellowstone National Park	04YSMH020		3300001109	38435298	53929	19293	
3300019925	*Microbiome	Permanent Draft	Hypersaline water viral communities from Tuz Lake and Camalt? Saltern, Turkey	Non-marine hypersaline water viral communities from Tuz Lake, Turkey - water sample	University of Alicante	3300019925	11582318	33955	23552	
3300032033	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060913_OS-M2	DOE Joint Genome Institute (JGI)	3300032033	255813910	614398	499929	
3300005070	*Microbiome	Permanent Draft	Hypersaline water metagenomes of microbial communities from Lake Tyrrell, Victoria, Australia	Lake Tyrrell, January 2009, 0.8 - 0.1 um size fraction, water metagenome HAT	J. Craig Venter Institute	3300005070	354884337	992098	869748	
3300040402	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Moab, Southern Rockies & Colorado Plateau, UT, USA - MOAB_045-M-20170523-COMP-DNA1	Battelle Memorial Institute	3300040402	5361928	16063	14722	
3300000367	*Microbiome	Draft	Alkaline sediment microbial communities from Soda lakes and Soda Solonchak soils	Alkaline soda soil microbial communities from Kulunda Steppe, Russia - 2KS_010_SOIL	DOE Joint Genome Institute (JGI)	3300000367	488672021	1166904	816391	
3300007722	*Microbiome	Permanent Draft	Freshwater microbial communities from lake liftoff mats and glacier meltwater in Antarctica	Freshwater microbial communities from Lake Fryxell liftoff mats and glacier meltwater in Antarctica - FRY-02 (megahit assembly)	DOE Joint Genome Institute (JGI)	3300007722	2082816759	3634996	2687311	
3300002494	*Microbiome	Permanent Draft	Hot spring microbial communities from Mammoth Springs in Yellowstone National Park, Montana, USA	Hot spring microbial communities from Mammoth Springs in Yellowstone National Park, Montana, USA - YNG_F_2014_metagenome		3300002494	19460798	27984	10646	
3300022331	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Garden Lake, Rottnest Island (WA - Australia) - GL1GP2 JM11	AGRF	3300022331	19153660	40956	30261	
3300001845	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - Shallow Sites - lt1kb		3300001845	117675588	292618	228880	
3300014848	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS881 IDBA reassembly (rename)	Marine Biological Laboratory	3300014848	65792702	82323	20743	
