"taxon_oid","ID1","ID2","KO","Phylum","Class","Order","Family","Genus","Species"
"3300032191","Ga0326360_11625021","Ga0326360_1162502","K11166","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032191","Ga0326360_13030891","Ga0326360_1303089","K13758","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032356","Ga0308414_14061331","Ga0308414_1406133","K01479","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032356","Ga0308414_12431461","Ga0308414_1243146","K05692","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032356","Ga0308414_11792651","Ga0308414_1179265","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032356","Ga0308414_12703211","Ga0308414_1270321","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032356","Ga0308414_13014571","Ga0308414_1301457","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_111674751","Ga0335397_11167475","K00600","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_108616221","Ga0335397_10861622","K00728","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_115939091","Ga0335397_11593909","K00963","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_117246221","Ga0335397_11724622","K00995","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_106764881","Ga0335397_10676488","K01783","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_108230841","Ga0335397_10823084","K01810","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_117598031","Ga0335397_11759803","K02016","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_103769971","Ga0335397_10376997","K02132","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_116700621","Ga0335397_11670062","K02262","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_116478841","Ga0335397_11647884","K03260","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_107503462","Ga0335397_10750346","K03935","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_112166501","Ga0335397_11216650","K05665","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_106912851","Ga0335397_10691285","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_111209681","Ga0335397_11120968","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_107100241","Ga0335397_10710024","K05692","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_110652391","Ga0335397_11065239","K06655","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_105198501","Ga0335397_10519850","K06758","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_106643551","Ga0335397_10664355","K06758","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_112315621","Ga0335397_11231562","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_111378251","Ga0335397_11137825","K07393","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_119704751","Ga0335397_11970475","K08874","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_116121141","Ga0335397_11612114","K10866","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_112052971","Ga0335397_11205297","K11654","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_108578251","Ga0335397_10857825","K12761","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_122913201","Ga0335397_12291320","K14455","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_110771011","Ga0335397_11077101","K16803","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_110496511","Ga0335397_11049651","K18164","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032420","Ga0335397_118418471","Ga0335397_11841847","K18423","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032431","Ga0335395_118201731","Ga0335395_11820173","K01081","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032431","Ga0335395_111568191","Ga0335395_11156819","K01783","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032431","Ga0335395_120085791","Ga0335395_12008579","K12309","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032431","Ga0335395_110888991","Ga0335395_11088899","K17260","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_117057381","Ga0335398_11705738","K00222","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_113771461","Ga0335398_11377146","K00234","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109295661","Ga0335398_10929566","K00281","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_118746561","Ga0335398_11874656","K00600","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114614611","Ga0335398_11461461","K00757","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_116113021","Ga0335398_11611302","K00873","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114302571","Ga0335398_11430257","K01408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108962681","Ga0335398_10896268","K01488","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_113617131","Ga0335398_11361713","K01537","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_105012191","Ga0335398_10501219","K01539","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_110330741","Ga0335398_11033074","K01673","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_107145381","Ga0335398_10714538","K01738","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_107828611","Ga0335398_10782861","K01738","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_111991041","Ga0335398_11199104","K01868","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_117984291","Ga0335398_11798429","K01933","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108602521","Ga0335398_10860252","K02132","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_113614051","Ga0335398_11361405","K02183","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_110467491","Ga0335398_11046749","K02262","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_106058221","Ga0335398_10605822","K02677","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109421001","Ga0335398_10942100","K02925","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_115586251","Ga0335398_11558625","K02932","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109700341","Ga0335398_10970034","K03004","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109037951","Ga0335398_10903795","K03018","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_111202481","Ga0335398_11120248","K03036","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_117116151","Ga0335398_11711615","K03094","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114359131","Ga0335398_11435913","K03120","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_113994781","Ga0335398_11399478","K03846","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114823391","Ga0335398_11482339","K04646","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_115014291","Ga0335398_11501429","K04712","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114905631","Ga0335398_11490563","K04739","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_106261611","Ga0335398_10626161","K05349","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_112566331","Ga0335398_11256633","K05648","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_112908641","Ga0335398_11290864","K05658","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_103357071","Ga0335398_10335707","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114484821","Ga0335398_11448482","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109030951","Ga0335398_10903095","K05684","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_115623911","Ga0335398_11562391","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_115420211","Ga0335398_11542021","K07375","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_116579991","Ga0335398_11657999","K07375","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108459661","Ga0335398_10845966","K08286","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108791621","Ga0335398_10879162","K08794","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108055131","Ga0335398_10805513","K09228","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_104105871","Ga0335398_10410587","K09565","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_105163001","Ga0335398_10516300","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_107814601","Ga0335398_10781460","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_111382991","Ga0335398_11138299","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_116074261","Ga0335398_11607426","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_119156671","Ga0335398_11915667","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114865931","Ga0335398_11486593","K10843","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_111390391","Ga0335398_11139039","K11548","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_106658361","Ga0335398_10665836","K11845","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_104005621","Ga0335398_10400562","K11855","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109244001","Ga0335398_10924400","K11855","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_109517131","Ga0335398_10951713","K11855","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_110795041","Ga0335398_11079504","K12179","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108430451","Ga0335398_10843045","K12856","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_118565511","Ga0335398_11856551","K13979","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_113276771","Ga0335398_11327677","K14312","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_104918871","Ga0335398_10491887","K14787","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_108072461","Ga0335398_10807246","K14863","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_116870901","Ga0335398_11687090","K15102","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_110183001","Ga0335398_11018300","K15442","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_115126981","Ga0335398_11512698","K15789","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_106252191","Ga0335398_10625219","K16603","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_106058221","Ga0335398_10605822","K18050","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_115954481","Ga0335398_11595448","K19656","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_119775911","Ga0335398_11977591","K19656","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032435","Ga0335398_114055911","Ga0335398_11405591","K19676","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_120276931","Ga0335394_12027693","K01120","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_113381191","Ga0335394_11338119","K01298","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_114565611","Ga0335394_11456561","K01592","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_118392551","Ga0335394_11839255","K01592","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_112188521","Ga0335394_11218852","K01866","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_114229161","Ga0335394_11422916","K01933","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_121825851","Ga0335394_12182585","K01933","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_125627831","Ga0335394_12562783","K01933","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_121131861","Ga0335394_12113186","K02016","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_122223291","Ga0335394_12222329","K02327","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_122855871","Ga0335394_12285587","K03881","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_113568521","Ga0335394_11356852","K03935","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_118512911","Ga0335394_11851291","K04392","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_118772771","Ga0335394_11877277","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_118512911","Ga0335394_11851291","K07861","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_120276931","Ga0335394_12027693","K13293","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_120276931","Ga0335394_12027693","K13761","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032456","Ga0335394_119588421","Ga0335394_11958842","K14005","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034152","Ga0374082_1502129_2_322","Ga0374082_1502129","K01187","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034152","Ga0374082_1082782_1_936","Ga0374082_1082782","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034152","Ga0374082_0238347_3_305","Ga0374082_0238347","K07374","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034152","Ga0374082_1415469_332_1030","Ga0374082_1415469","K07374","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034342","Ga0374076_016206_1_351","Ga0374076_016206","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034378","Ga0374085_266943_16_309","Ga0374085_266943","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300035158","Ga0374083_0307649_1_1545","Ga0374083_0307649","K00232","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300035158","Ga0374083_0681979_3_116","Ga0374083_0681979","K12737","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300035158","Ga0374083_1196310_1_486","Ga0374083_1196310","K15371","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034141","Ga0334958_348819_3_335","Ga0334958_348819","K03010","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034137","Ga0334943_379557_48_290","Ga0334943_379557","K00500","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034032","Ga0334954_026831_382_621","Ga0334954_026831","K00412","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034032","Ga0334954_320573_2_277","Ga0334954_320573","K03163","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034032","Ga0334954_192225_2_307","Ga0334954_192225","K08341","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034132","Ga0334915_498888_1_285","Ga0334915_498888","K03424","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034132","Ga0334915_680194_2_253","Ga0334915_680194","K17871","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034135","Ga0334929_401584_2_262","Ga0334929_401584","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034377","Ga0334931_760002_58_282","Ga0334931_760002","K00249","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034377","Ga0334931_693293_65_286","Ga0334931_693293","K04354","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
