taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Is Public	Public Release Date	Genome Size   * assembled	Gene Count   * assembled	JGI Data Utilization Status
2761201881	Eukaryota	Permanent Draft	"Forest soil microbial communities from France, Sweden and USA, for metatranscriptomics studies"	Adustoporia sinuosa LB1	DOE Joint Genome Institute (JGI)	2761201881	Basidiomycota	Agaricomycetes	Polyporales	Adustoporiaceae	Adustoporia	Adustoporia sinuosa	Yes	12/18/17	29891366	11327	Unrestricted
2761201848	Eukaryota	Permanent Draft	"Amanita thiersii, a cellulose degrading fungus"	Amanita thiersii SKay4041	DOE Joint Genome Institute (JGI)	2761201848	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita thiersii	Yes	12/18/17	31612247	10354	Unrestricted
2761201729	Eukaryota	Permanent Draft	1000 Fungal Genomes	Cutaneotrichosporon oleaginosus IBC0246	DOE Joint Genome Institute (JGI)	2761201729	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon oleaginosum	Yes	12/18/17	19827870	8313	Unrestricted
2761201686	Eukaryota	Permanent Draft	SAP - Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Trametes versicolor FP-101664 SS1	DOE Joint Genome Institute (JGI)	2761201686	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes versicolor	Yes	12/18/17	44668427	14296	Unrestricted
2761201650	Eukaryota	Permanent Draft	1000 Fungal Genomes	Obba rivulosa 3A-2	DOE Joint Genome Institute (JGI)	2761201650	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	Obba	Obba rivulosa	Yes	12/18/17	33929574	13206	Unrestricted
2761201712	Eukaryota	Permanent Draft	SAP - Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Punctularia strigosozonata HHB-11173 SS5	DOE Joint Genome Institute (JGI)	2761201712	Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae	Punctularia	Punctularia strigosozonata	Yes	12/18/17	34119636	11538	Unrestricted
2761201823	Eukaryota	Permanent Draft	1000 Fungal Genomes	Gymnopilus chrysopellus PR-1187	DOE Joint Genome Institute (JGI)	2761201823	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus	Gymnopilus chrysopellus	Yes	12/18/17	46907313	18182	Unrestricted
2761201684	Eukaryota	Permanent Draft	Genomics and transcriptomics of forest soil isolates	Laetiporus sulphureus 93-53	DOE Joint Genome Institute (JGI)	2761201684	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Laetiporus	Laetiporus sulphureus	Yes	12/18/17	39754645	13774	Unrestricted
2761201884	Eukaryota	Permanent Draft	Genomics and transcriptomics of forest soil isolates	Polyporus arcularius HHB13444	DOE Joint Genome Institute (JGI)	2761201884	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Polyporus	Polyporus arcularius	Yes	12/18/17	42905798	17525	Unrestricted
2761201726	Eukaryota	Permanent Draft	1000 Fungal Genomes	Schizopora paradoxa KUC8140	DOE Joint Genome Institute (JGI)	2761201726	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora	Schizopora paradoxa	Yes	12/18/17	44115504	17098	Unrestricted
2761201717	Eukaryota	Permanent Draft	Genomic basis of thermal adaption and carbon metabolism in permafrost isolates	Rhodotorula sp. JG-1b	DOE Joint Genome Institute (JGI)	2761201717	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula sp. JG-1b	Yes	12/18/17	19358430	6680	Unrestricted
2761201750	Eukaryota	Permanent Draft	1000 Fungal Genomes	Leucosporidium scottii UCDFST 62-1032 Standard Draft	DOE Joint Genome Institute (JGI)	2761201750	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium scottii	Yes	12/18/17	26313425	9854	Unrestricted
2761201629	Eukaryota	Permanent Draft	Phlebiopsis gigantea	Phlebiopsis gigantea 11061_1 CR5-6	DOE Joint Genome Institute (JGI)	2761201629	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis gigantea	Yes	12/18/17	30074936	11891	Unrestricted
2761201624	Eukaryota	Permanent Draft	1000 Fungal Genomes	Cylindrobasidium torrendii FP15055 ss-10	DOE Joint Genome Institute (JGI)	2761201624	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Cylindrobasidium	Cylindrobasidium torrendii	Yes	12/18/17	31392537	13940	Unrestricted
2761201705	Eukaryota	Permanent Draft	Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Calocera cornea HHB12733	DOE Joint Genome Institute (JGI)	2761201705	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera	Calocera cornea	Yes	12/18/17	33171992	13177	Unrestricted
2761201901	Eukaryota	Permanent Draft	Sporobolomyces roseus	Sporobolomyces roseus IAM 13481	DOE Joint Genome Institute (JGI)	2761201901	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces roseus	Yes	12/18/17	21112508	5536	Unrestricted
2761201868	Eukaryota	Permanent Draft	Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Lentinus tigrinus ALCF2SS1-7	DOE Joint Genome Institute (JGI)	2761201868	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus	Yes	12/18/17	39508619	15380	Unrestricted
2761201672	Eukaryota	Permanent Draft	Exploring the Genome Diversity of Mycorrhizal Fungi to Understand the Evolution and Functioning of Symbiosis in Woody Shrubs and Trees	Scleroderma citrinum Foug A	DOE Joint Genome Institute (JGI)	2761201672	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma citrinum	Yes	12/18/17	55649733	21012	Unrestricted
2761201906	Eukaryota	Permanent Draft	Postia placenta	Postia placenta Mad-698-R	DOE Joint Genome Institute (JGI)	2761201906	Basidiomycota	Agaricomycetes	Polyporales	Postiaceae	Postia	Postia placenta	Yes	12/18/17	87265023	9111	Unrestricted
2761201668	Eukaryota	Permanent Draft	Phanerochaete chrysosporium	Phanerodontia chrysosporium	DOE Joint Genome Institute (JGI)	2761201668	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerodontia	Phanerodontia chrysosporium	Yes	12/18/17	34751767	13602	Unrestricted
2761201610	Eukaryota	Permanent Draft	Exploring the Genome Diversity of Mycorrhizal Fungi to Understand the Evolution and Functioning of Symbiosis in Woody Shrubs and Trees	Amanita muscaria Koide BX008 Standard Draft	DOE Joint Genome Institute (JGI)	2761201610	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita muscaria	Yes	12/18/17	40439110	18153	Unrestricted
2761201664	Eukaryota	Permanent Draft	SAP - Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Sphaerobolus stellatus SS14	DOE Joint Genome Institute (JGI)	2761201664	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus	Sphaerobolus stellatus	Yes	12/18/17	175812067	35274	Unrestricted
2761201869	Eukaryota	Permanent Draft	Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Lentinus tigrinus ALCF2SS1-6	DOE Joint Genome Institute (JGI)	2761201869	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus	Yes	12/18/17	39836062	15581	Unrestricted
2761201669	Eukaryota	Permanent Draft	Serpula lacrymans lacrymans S7.9	Serpula lacrymans sv. lacrymans S7.9	DOE Joint Genome Institute (JGI)	2761201669	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	Yes	12/18/17	42725395	12789	Unrestricted
2761201864	Eukaryota	Permanent Draft	Fungal Genome Program Extremophiles	Dioszegia cryoxerica ANT03-071	DOE Joint Genome Institute (JGI)	2761201864	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia cryoxerica	Yes	12/18/17	39025285	15948	Restricted
2761201615	Eukaryota	Permanent Draft	SAP - Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Bjerkandera adusta HHB-12826-SP SB-22	DOE Joint Genome Institute (JGI)	2761201615	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera adusta	Yes	12/18/17	42520977	15473	Unrestricted
2761201643	Eukaryota	Permanent Draft	Phylogenomics and the origin and diversification of Kingdom Fungi	Mixia osmundae IAM 14324	DOE Joint Genome Institute (JGI)	2761201643	Basidiomycota	Mixiomycetes	Mixiales	Mixiaceae	Mixia	Mixia osmundae	Yes	12/18/17	13607074	6903	Unrestricted
2761201628	Eukaryota	Permanent Draft	Agaricus bisporus: Whole genome sequencing of the leaf-litter degrading homobasi	Agaricus bisporus bisporus H97	DOE Joint Genome Institute (JGI)	2761201628	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus	Yes	12/18/17	30231165	10438	Unrestricted
2761201828	Eukaryota	Permanent Draft	Cronartium quercuum f.sp. fusiforme	Cronartium quercuum fusiforme G11	DOE Joint Genome Institute (JGI)	2761201828	Basidiomycota	Pucciniomycetes	Pucciniales	Coleosporiaceae	Cronartium	Cronartium quercuum	Yes	12/18/17	75450564	13903	Unrestricted
2761201694	Eukaryota	Permanent Draft	Rhodotorula graminis WP1	Rhodotorula graminis WP1	DOE Joint Genome Institute (JGI)	2761201694	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula graminis	Yes	12/18/17	20991015	7283	Unrestricted
2761201846	Eukaryota	Permanent Draft	Postia placenta MAD-698-R-SB12 Whole genome shotgun sequencing	Postia placenta MAD-698-R-SB12	DOE Joint Genome Institute (JGI)	2761201846	Basidiomycota	Agaricomycetes	Polyporales	Postiaceae	Postia	Postia placenta	Yes	12/18/17	41835349	12541	Unrestricted
2761201793	Eukaryota	Permanent Draft	Genomics and transcriptomics of forest soil isolates	Gymnopus androsaceus JB14	DOE Joint Genome Institute (JGI)	2761201793	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	Gymnopus androsaceus	Yes	12/18/17	87248952	29331	Unrestricted
2761201699	Eukaryota	Permanent Draft	Pleurotus ostreatus	Pleurotus ostreatus N001 PC15	DOE Joint Genome Institute (JGI)	2761201699	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus ostreatus	Yes	12/18/17	34343005	12330	Unrestricted
2761201646	Eukaryota	Permanent Draft	Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Daedalea quercina L-15889	DOE Joint Genome Institute (JGI)	2761201646	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Daedalea	Daedalea quercina	Yes	12/18/17	32601528	12199	Unrestricted
2761201657	Eukaryota	Permanent Draft	SAP - Community proposal to sequence a diverse assemblage of saprotrophic Basidiomycota (Agaricomycotina)	Jaapia argillacea MUCL 33604	DOE Joint Genome Institute (JGI)	2761201657	Basidiomycota	Agaricomycetes	Jaapiales	Jaapiaceae	Jaapia	Jaapia argillacea	Yes	12/18/17	44901636	16419	Unrestricted
2761201761	Eukaryota	Permanent Draft	1000 Fungal Genomes	Classicula fluitans ATCC 64713 (P35)	DOE Joint Genome Institute (JGI)	2761201761	Basidiomycota	Classiculomycetes	Classiculales	Classiculaceae	Classicula	Classicula fluitans	Yes	12/18/17	51622488	13270	Unrestricted
2761201623	Eukaryota	Permanent Draft	1000 Fungal Genomes	Catenaria anguillulae PL171 Improved Draft	DOE Joint Genome Institute (JGI)	2761201623	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria	Catenaria anguillulae	Yes	12/18/17	34984675	12804	Unrestricted
2761201736	Eukaryota	Permanent Draft	Phylogenomics and the origin and diversification of Kingdom Fungi	Gonapodya prolifera JEL478	DOE Joint Genome Institute (JGI)	2761201736	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Gonapodyaceae	Gonapodya	Gonapodya prolifera	Yes	12/18/17	38165703	13902	Unrestricted
2761201902	Eukaryota	Permanent Draft	Batrachochytrium dendrobatidis	Batrachochytrium dendrobatidis JAM81	DOE Joint Genome Institute (JGI)	2761201902	Chytridiomycota	Chytridiomycetes	Rhizophydiales	unclassified	Batrachochytrium	Batrachochytrium dendrobatidis	Yes	12/18/17	24315081	8732	Unrestricted
2761201681	Eukaryota	Permanent Draft	Transcriptomic Characterization of Anaerobic Gut Fungi	Piromyces finnis Standard Draft	DOE Joint Genome Institute (JGI)	2761201681	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces finnis	Yes	12/18/17	55660964	10992	Unrestricted
2761201674	Eukaryota	Permanent Draft	Fungal Program RND	Phycomyces blakesleeanus NRRL 1555 (-)	DOE Joint Genome Institute (JGI)	2761201674	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces	Phycomyces blakesleeanus	Yes	12/18/17	53935624	16528	Unrestricted
2761201704	Eukaryota	Permanent Draft	Fungal Program RND	Mucor circinelloides CBS 277.49	DOE Joint Genome Institute (JGI)	2761201704	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor lusitanicus	Yes	12/18/17	36587022	11719	Unrestricted
2761201742	Eukaryota	Permanent Draft	Rhizophagus irregularis DAOM 197198	Rhizophagus irregularis DAOM 197198	DOE Joint Genome Institute (JGI)	2761201742	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis	Yes	12/18/17	75740337	30282	Unrestricted
2761201831	Eukaryota	Permanent Draft	1000 Fungal Genomes	Backusella circina FSU 941	DOE Joint Genome Institute (JGI)	2761201831	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	Backusella circina	Yes	12/18/17	48502471	17039	Unrestricted
2761201829	Eukaryota	Permanent Draft	1000 Fungal Genomes	Lichtheimia hyalospora FSU 10163	DOE Joint Genome Institute (JGI)	2761201829	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Lichtheimia hyalospora	Yes	12/18/17	30774848	12062	Unrestricted
2761201748	Eukaryota	Permanent Draft	"Forest soil microbial communities from France, Sweden and USA, for metatranscriptomics studies"	Linnemannia elongata AG-77 Standard Draft Annotated Standard Draft	DOE Joint Genome Institute (JGI)	2761201748	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia elongata	Yes	12/18/17	49702888	14969	Unrestricted
2761201678	Eukaryota	Permanent Draft	Phylogenomics and the origin and diversification of Kingdom Fungi	Conidiobolus coronatus NRRL 28638	DOE Joint Genome Institute (JGI)	2761201678	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	Conidiobolus coronatus	Yes	12/18/17	39365791	10635	Unrestricted
2761201809	Eukaryota	Permanent Draft	1000 Fungal Genomes	Neoconidiobolus thromboides FSU 785	DOE Joint Genome Institute (JGI)	2761201809	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Neoconidiobolus	Neoconidiobolus thromboides	Yes	12/18/17	24269436	8843	Unrestricted
2761201792	Eukaryota	Permanent Draft	1000 Fungal Genomes	Martensiomyces pterosporus CBS 209.56	DOE Joint Genome Institute (JGI)	2761201792	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Martensiomyces	Martensiomyces pterosporus	Yes	12/18/17	19718437	8435	Unrestricted
2761201611	Eukaryota	Permanent Draft	Phylogenomics and the origin and diversification of Kingdom Fungi	Coemansia reversa NRRL 1564	DOE Joint Genome Institute (JGI)	2761201611	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	Yes	12/18/17	21381710	7347	Unrestricted
2761201783	Eukaryota	Permanent Draft	1000 Fungal Genomes	Ramicandelaber brevisporus CBS 109374	DOE Joint Genome Institute (JGI)	2761201783	Zoopagomycota	unclassified	Ramicandelaberales	Ramicandelaberaceae	Ramicandelaber	Ramicandelaber brevisporus	Yes	12/18/17	25262844	9281	Unrestricted
2761201625	Eukaryota	Permanent Draft	1000 Fungal Genomes	Syncephalastrum racemosum NRRL 2496 Standard Draft	DOE Joint Genome Institute (JGI)	2761201625	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	Yes	1/11/18	30667256	11124	Unrestricted
2761201609	Eukaryota	Permanent Draft	1000 Fungal Genomes	Lobosporangium transversale NRRL 3116 Standard Draft	DOE Joint Genome Institute (JGI)	2761201609	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Lobosporangium	Lobosporangium transversale	Yes	1/11/18	42700243	11822	Unrestricted
2761201600	Eukaryota	Permanent Draft	1000 Fungal Genomes	Absidia repens NRRL? 1336 Standard Draft	DOE Joint Genome Institute (JGI)	2761201600	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia repens	Yes	1/11/18	47311370	14919	Unrestricted
2767802002	Eukaryota	Permanent Draft	Ceratocystis fimbriata C1421 genome sequencing	Ceratocystis fimbriata C1421 v. 3	"FASTERIS, Inqaba Biotechnologies"	2767802002	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	Ceratocystis fimbriata	Yes	1/26/18	30159987	7266	
2519103040	Eukaryota	Permanent Draft	Mascoma yeast M3707	Saccharomyces cerevisiae M3707	DOE Joint Genome Institute (JGI)	2519103040	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	Yes	3/29/18	11508171	5974	Unrestricted
2519103042	Eukaryota	Permanent Draft	Mascoma yeast M3707	Saccharomyces cerevisiae M3837	DOE Joint Genome Institute (JGI)	2519103042	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	Yes	3/29/18	11530290	5969	Unrestricted
2519103044	Eukaryota	Permanent Draft	Mascoma yeast M3707	Saccharomyces cerevisiae M3839	DOE Joint Genome Institute (JGI)	2519103044	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	Yes	3/29/18	11544880	5989	Unrestricted
2519103041	Eukaryota	Permanent Draft	Mascoma yeast M3707	Saccharomyces cerevisiae M3836	DOE Joint Genome Institute (JGI)	2519103041	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	Yes	3/29/18	11517795	5984	Unrestricted
2519103043	Eukaryota	Permanent Draft	Mascoma yeast M3707	Saccharomyces cerevisiae M3838	DOE Joint Genome Institute (JGI)	2519103043	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	Yes	3/29/18	11571570	5991	Unrestricted
2761201819	Eukaryota	Permanent Draft	Genome and Transcriptome sequencing of members of the genus Aspergillus	Aspergillus steynii IBT 23096	DOE Joint Genome Institute (JGI)	2761201819	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus steynii	Yes	4/11/18	37790504	13211	Unrestricted
2761201862	Eukaryota	Permanent Draft	FGP Biocontrol Fungi	Trichoderma citrinoviride TUCIM 6016	DOE Joint Genome Institute (JGI)	2761201862	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma citrinoviride	Yes	4/11/18	32372253	9737	Unrestricted
2761201767	Eukaryota	Permanent Draft	Genome and Transcriptome sequencing of members of the genus Aspergillus	Aspergillus campestris IBT 28561	DOE Joint Genome Institute (JGI)	2761201767	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus campestris	Yes	4/11/18	27967245	9764	Unrestricted
2761201795	Eukaryota	Permanent Draft	Genome and Transcriptome sequencing of members of the genus Aspergillus	Aspergillus ochraceoroseus IBT 24754	DOE Joint Genome Institute (JGI)	2761201795	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ochraceoroseus	Yes	4/11/18	27696693	8924	Unrestricted
2761201788	Eukaryota	Permanent Draft	Understanding the mechanisms of enzyme hyperporduction in Aspergillus	Aspergillus phoenicis bv. (Corda) Thom ATCC 13157	DOE Joint Genome Institute (JGI)	2761201788	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus phoenicis	Yes	4/11/18	35416740	11977	Unrestricted
2761201763	Eukaryota	Permanent Draft	Genome and Transcriptome sequencing of members of the genus Aspergillus	Aspergillus novofumigatus IBT 16806	DOE Joint Genome Institute (JGI)	2761201763	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus novofumigatus	Yes	4/11/18	32317787	11549	Unrestricted
2761201776	Eukaryota	Permanent Draft	1000 Fungal Genomes	Elmerina caryae L-13461	DOE Joint Genome Institute (JGI)	2761201776	Basidiomycota	Agaricomycetes	Auriculariales	Aporpiaceae	Elmerina	Elmerina caryae	Yes	4/11/18	39439303	16563	Unrestricted
2761201632	Eukaryota	Permanent Draft	Transcriptomic Characterization of Anaerobic Gut Fungi	Anaeromyces robustus S4	DOE Joint Genome Institute (JGI)	2761201632	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Anaeromyces	Anaeromyces robustus	Yes	4/11/18	71123143	12832	Unrestricted
2761201658	Eukaryota	Permanent Draft	Fungal endosymbiont bacterial communities from various locations	Rhizopus microsporus ATCC11559 Minimal Draft	DOE Joint Genome Institute (JGI)	2761201658	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus microsporus	Yes	4/11/18	23999214	11355	Unrestricted
2761201724	Eukaryota	Permanent Draft	Fungal endosymbiont bacterial communities from various locations	Rhizopus microsporus ATCC52814 Standard Draft	DOE Joint Genome Institute (JGI)	2761201724	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus microsporus	Yes	4/11/18	24867217	11502	Unrestricted
2761201691	Eukaryota	Permanent Draft	1000 Fungal Genomes	Linderina pennispora ATCC 12442	DOE Joint Genome Institute (JGI)	2761201691	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	Linderina pennispora	Yes	4/11/18	25881654	9351	Unrestricted
2761201813	Eukaryota	Permanent Draft	1000 Fungal Genomes	Saccharata proteae CBS 121410	DOE Joint Genome Institute (JGI)	2761201813	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Saccharata	Saccharata proteae	Yes	4/13/18	31136784	9234	Unrestricted
2761201835	Eukaryota	Permanent Draft	1000 Fungal Genomes	Penicillium brevicompactum 1011305	DOE Joint Genome Institute (JGI)	2761201835	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brevicompactum	Yes	4/13/18	32108205	11536	Unrestricted
2761201894	Eukaryota	Permanent Draft	1000 Fungal Genomes	Lindra thalassiae JK4322	DOE Joint Genome Institute (JGI)	2761201894	Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiaceae	Lindra	Lindra thalassiae	Yes	4/13/18	31876350	8025	Unrestricted
2761201814	Eukaryota	Permanent Draft	1000 Fungal Genomes	Heterogastridium pycnidioideum ATCC MYA-4631 (P27)	DOE Joint Genome Institute (JGI)	2761201814	Basidiomycota	Microbotryomycetes	Heterogastridiales	Heterogastridiaceae	Heterogastridium	Heterogastridium pycnidioideum	Yes	4/13/18	17501904	7658	Unrestricted
2761201797	Eukaryota	Permanent Draft	1000 Fungal Genomes	Cystobasidium minutum MCA 4210	DOE Joint Genome Institute (JGI)	2761201797	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium minutum	Yes	4/13/18	20815933	7814	Unrestricted
2761201825	Eukaryota	Permanent Draft	1000 Fungal Genomes	Tritirachium sp. CBS 265.96	DOE Joint Genome Institute (JGI)	2761201825	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Tritirachium	Tritirachium sp. CBS 265.96	Yes	4/13/18	18817039	7254	Unrestricted
2761201775	Eukaryota	Permanent Draft	1000 Fungal Genomes	Sterigmatomyces hyphaenes ATCC MYA-4628 (P8)	DOE Joint Genome Institute (JGI)	2761201775	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces hyphaenes	Yes	4/13/18	17875178	7746	Unrestricted
2761201680	Eukaryota	Permanent Draft	1000 Fungal Genomes	Basidiobolus meristosporus CBS 931.73	DOE Joint Genome Institute (JGI)	2761201680	Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus meristosporus	Yes	4/13/18	80799654	16111	Unrestricted
2761201865	Eukaryota	Permanent Draft	1000 Fungal Genomes	Gymnascella aurantiaca NRRL 5967	DOE Joint Genome Institute (JGI)	2761201865	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnascella	Gymnascella aurantiaca	Yes	4/18/18	25268298	9106	Unrestricted
2761201883	Eukaryota	Permanent Draft	Phylogenomics and the origin and diversification of Kingdom Fungi	Ascobolus immersus RN42	DOE Joint Genome Institute (JGI)	2761201883	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Ascobolus immersus	Yes	4/18/18	59326907	17877	Unrestricted
2761201619	Eukaryota	Permanent Draft	Transcriptomic Characterization of Anaerobic Gut Fungi	Neocallimastix californiae G1	DOE Joint Genome Institute (JGI)	2761201619	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix californiae	Yes	4/18/18	177286919	20219	Unrestricted
2761201702	Eukaryota	Permanent Draft	1000 Fungal Genomes	Hesseltinella vesiculosa NRRL 3301	DOE Joint Genome Institute (JGI)	2761201702	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Hesseltinella	Hesseltinella vesiculosa	Yes	4/18/18	27053307	11141	Unrestricted
2802429437	Eukaryota	Finished	Sporisorium reilianum f. sp. reilianum SRS1_H2-8 genome sequencing	Sporisorium reilianum f. sp. reilianum SRS1_H2-8	Technical University of Munich	2802429437	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium reilianum	Yes	10/12/18	18522598	6811	
2940639445	Eukaryota	Permanent Draft	Cochliobolus: expanded and deepened	Bipolaris victoriae FI3	"Australian National University, DOE Joint Genome Institute (JGI)"	2940639445	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris victoriae	Yes	5/3/22	32829575	12882	Unrestricted
2955889134	Eukaryota	Permanent Draft	Penicillium roqueforti LCP96 04111 genome sequencing	Penicillium roqueforti LCP96 04111	Utrecht University	2955889134	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti	Yes	7/21/22	26971169	9762	Restricted
2955898901	Eukaryota	Permanent Draft	Penicillium crustosum G10	Penicillium crustosum G10	Agricultural Research Service (USDA ARS)	2955898901	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium crustosum	Yes	7/21/22	31342850	10769	Restricted
